n,p,alpha,w_type,min,max,average
100,0.2,0.7,degree,0.02258064516129032,0.09999999999999999,0.034705007436787304
100,0.2,0.7,random,3.844626765060769e-17,0.6940317488680006,0.03470475596111985
100,0.2,0.8,degree,0.02666666666666667,0.06666666666666667,0.04006009013520281
100,0.2,0.8,random,1.8824981731910033e-17,0.7964088955357678,0.04005926162010865
100,0.2,0.9,degree,0.03214285714285715,0.08181818181818182,0.04655975168132437
100,0.2,0.9,random,2.2245500396884427e-17,0.8935274997515201,0.04655948631177712
100,0.2,1.0,degree,0.034482758620689655,0.09090909090909091,0.05162622612287042
100,0.2,1.0,random,6.646396849283828e-17,0.9999395335855328,0.051625438903397755
100,0.2,0.1,degree,0.0035714285714285718,0.008333333333333333,0.005025125628140704
100,0.2,0.1,random,5.859767214151972e-20,0.09980394385263114,0.005025105646415398
100,0.2,0.2,degree,0.006666666666666667,0.018181818181818184,0.010025062656641603
100,0.2,0.2,random,6.413461467870678e-17,0.19982014142870613,0.010024434920965046
100,0.2,0.3,degree,0.00967741935483871,0.024999999999999998,0.014932802389248382
100,0.2,0.3,random,3.698995337257996e-17,0.2994552896772592,0.014932621911955567
100,0.2,0.4,degree,0.012121212121212121,0.05,0.01951219512195122
100,0.2,0.4,random,6.68986071726924e-19,0.39796807442478177,0.019511910365516406
100,0.2,0.5,degree,0.015151515151515152,0.05555555555555555,0.024521824423737126
100,0.2,0.5,random,2.0200249368639915e-17,0.4948430242998789,0.024521515456777537
100,0.2,0.6,degree,0.02,0.075,0.02977667493796526
100,0.2,0.6,random,3.1764589444441087e-21,0.5736752772301175,0.02977655176683939
100,0.2,0.7,degree,0.02121212121212121,0.0875,0.035
100,0.2,0.7,random,3.2812397963727847e-16,0.6953781958572679,0.034999525711863155
100,0.2,0.8,degree,0.02666666666666667,0.06666666666666667,0.0411522633744856
100,0.2,0.8,random,1.597116804740316e-20,0.7941963706535157,0.04115199138338038
100,0.2,0.9,degree,0.02903225806451613,0.1,0.04416094210009813
100,0.2,0.9,random,2.7288690883546007e-18,0.8966766399217768,0.04416075659791516
100,0.2,1.0,degree,0.03333333333333333,0.08333333333333333,0.050761421319796954
100,0.2,1.0,random,2.4985418653834167e-16,0.9956700029862577,0.0507607452202757
100,0.2,0.1,degree,0.0032258064516129032,0.007692307692307693,0.005058168942842692
100,0.2,0.1,random,4.3388597967100215e-17,0.09997725746798979,0.005058125364952283
100,0.2,0.2,degree,0.0071428571428571435,0.015384615384615385,0.009955201592832256
100,0.2,0.2,random,8.84158235269607e-21,0.19810650676937208,0.00995508452281722
100,0.2,0.3,degree,0.008823529411764706,0.02727272727272727,0.015166835187057633
100,0.2,0.3,random,1.3411455006968622e-16,0.29847495243385724,0.015166804151069845
100,0.2,0.4,degree,0.013793103448275864,0.03636363636363637,0.020050125313283207
100,0.2,0.4,random,2.329526667665835e-16,0.3998405223240318,0.020049913334916968
100,0.2,0.5,degree,0.014705882352941176,0.05555555555555555,0.025799793601651185
100,0.2,0.5,random,4.682237935671787e-15,0.4955256507135995,0.02579950432640874
100,0.2,0.6,degree,0.020689655172413793,0.05454545454545454,0.031055900621118012
100,0.2,0.6,random,8.363905025703914e-18,0.5684316646501049,0.031054117160701424
100,0.2,0.7,degree,0.019444444444444445,0.06999999999999999,0.03553299492385787
100,0.2,0.7,random,2.5605426248350557e-16,0.6919394780168402,0.035531149432655645
100,0.2,0.8,degree,0.028571428571428574,0.07272727272727274,0.04014049172102358
100,0.2,0.8,random,3.799085496457564e-15,0.7975362603750258,0.04014025645801617
100,0.2,0.9,degree,0.030000000000000002,0.075,0.045067601402103155
100,0.2,0.9,random,2.1642065141660655e-15,0.8944635241200838,0.04506747707183203
100,0.2,1.0,degree,0.03333333333333333,0.07692307692307693,0.05102040816326531
100,0.2,1.0,random,2.5749188332901586e-18,0.9959428810057154,0.05101956061381816
100,0.2,0.1,degree,0.003448275862068966,0.009090909090909092,0.0049285362247412515
100,0.2,0.1,random,1.0938694723513678e-16,0.09892041838038514,0.004928532035745151
100,0.2,0.2,degree,0.00625,0.018181818181818184,0.010438413361169102
100,0.2,0.2,random,6.067678807613638e-18,0.19880042282113913,0.01043834903722483
100,0.2,0.3,degree,0.00967741935483871,0.0375,0.014742014742014743
100,0.2,0.3,random,9.001838186327209e-18,0.29954172390839306,0.014741841759482687
100,0.2,0.4,degree,0.013333333333333334,0.03076923076923077,0.019910403185664508
100,0.2,0.4,random,5.63977825851911e-17,0.3965659460299873,0.019910201475121073
100,0.2,0.5,degree,0.016129032258064516,0.05,0.025627883136852898
100,0.2,0.5,random,8.592880395852549e-20,0.49587227112911497,0.02562749024195912
100,0.2,0.6,degree,0.02,0.05454545454545454,0.02976190476190476
100,0.2,0.6,random,6.663589257293795e-17,0.5961303330136277,0.02976188586706255
100,0.2,0.7,degree,0.02333333333333333,0.07777777777777778,0.03655352480417755
100,0.2,0.7,random,1.9539804648111091e-16,0.657548826980391,0.0365530939064588
100,0.2,0.8,degree,0.023529411764705882,0.07272727272727274,0.040983606557377046
100,0.2,0.8,random,2.244702740528319e-16,0.7771542763823089,0.0409835386811008
100,0.2,0.9,degree,0.03333333333333333,0.1,0.0472193074501574
100,0.2,0.9,random,3.4337398516871823e-15,0.886861571441207,0.047214232057087545
100,0.2,1.0,degree,0.03333333333333333,0.1,0.04972650422675286
100,0.2,1.0,random,1.6249551886567508e-17,0.9926194469935099,0.04972217741557792
100,0.2,0.1,degree,0.0032258064516129032,0.011111111111111112,0.005200208008320333
100,0.2,0.1,random,5.447689724494432e-21,0.09982821088248249,0.005200079701993252
100,0.2,0.2,degree,0.0064516129032258064,0.015384615384615385,0.010230179028132993
100,0.2,0.2,random,1.6908120888253055e-19,0.1999554022879946,0.010230125628036168
100,0.2,0.3,degree,0.00909090909090909,0.024999999999999998,0.014917951268025857
100,0.2,0.3,random,1.550084743370702e-17,0.29914964594418303,0.014917054556136781
100,0.2,0.4,degree,0.012903225806451613,0.04,0.020110608345902465
100,0.2,0.4,random,2.666156158439002e-18,0.39553731746385085,0.020110118595546157
100,0.2,0.5,degree,0.017241379310344827,0.07142857142857142,0.025933609958506226
100,0.2,0.5,random,1.6973935218919668e-19,0.4954433533376494,0.025933165462386592
100,0.2,0.6,degree,0.020689655172413793,0.08571428571428572,0.029895366218236172
100,0.2,0.6,random,3.0154580085269425e-17,0.5979373081726201,0.029895018316132765
100,0.2,0.7,degree,0.02413793103448276,0.06363636363636363,0.03460207612456748
100,0.2,0.7,random,6.804916555979057e-18,0.6971770326418465,0.03460168477138696
100,0.2,0.8,degree,0.025806451612903226,0.07272727272727274,0.0411946446961895
100,0.2,0.8,random,1.413138264000524e-20,0.7987254949612549,0.04119199548367295
100,0.2,0.9,degree,0.028125,0.08181818181818182,0.04403131115459882
100,0.2,0.9,random,6.704372431662017e-18,0.8912128382652804,0.044030979790708524
100,0.2,1.0,degree,0.037037037037037035,0.09090909090909091,0.052056220718375845
100,0.2,1.0,random,3.4592438054624077e-18,0.9870898833340892,0.05205592604542945
100,0.2,0.1,degree,0.0033333333333333335,0.0125,0.004967709885742673
100,0.2,0.1,random,5.790622259909966e-19,0.0992086847149049,0.004967132160151133
100,0.2,0.2,degree,0.006666666666666667,0.02,0.01006036217303823
100,0.2,0.2,random,1.0556544182633575e-16,0.19937843946395134,0.01006024382776758
100,0.2,0.3,degree,0.01,0.03333333333333333,0.015657620041753653
100,0.2,0.3,random,4.559059941699565e-16,0.29291242548389074,0.015657429636213128
100,0.2,0.4,degree,0.013793103448275864,0.05714285714285715,0.020703933747412008
100,0.2,0.4,random,3.894534606616833e-18,0.3982121451983503,0.020703317265788303
100,0.2,0.5,degree,0.016666666666666666,0.05,0.02535496957403651
100,0.2,0.5,random,6.879119331979269e-18,0.49518031918993066,0.025352833706021524
100,0.2,0.6,degree,0.02,0.06,0.030257186081694403
100,0.2,0.6,random,6.362969677756181e-18,0.5989993501688603,0.03025708473070156
100,0.2,0.7,degree,0.02333333333333333,0.06999999999999999,0.03582395087001024
100,0.2,0.7,random,5.181829995629768e-16,0.6793831661547567,0.03581614842841685
100,0.2,0.8,degree,0.025,0.07272727272727274,0.039119804400977995
100,0.2,0.8,random,1.2038238740356814e-22,0.786341328029416,0.03911969605527152
100,0.2,0.9,degree,0.025714285714285714,0.08181818181818182,0.04473161033797217
100,0.2,0.9,random,8.038863997654564e-18,0.8858936372150352,0.044731465553427927
100,0.2,1.0,degree,0.03225806451612903,0.08333333333333333,0.04962779156327544
100,0.2,1.0,random,9.77912004407296e-17,0.9882932199303314,0.04962756293677845
100,0.2,0.1,degree,0.003125,0.011111111111111112,0.004833252779120348
100,0.2,0.1,random,7.904657074452121e-22,0.09862294270172,0.004833206360892047
100,0.2,0.2,degree,0.0071428571428571435,0.018181818181818184,0.009945300845350571
100,0.2,0.2,random,5.739406509115342e-19,0.19706735316822063,0.009945247635897183
100,0.2,0.3,degree,0.010344827586206896,0.024999999999999998,0.01514386673397274
100,0.2,0.3,random,1.3085193808501967e-20,0.29716953364323495,0.015143828137423203
100,0.2,0.4,degree,0.013333333333333334,0.04,0.020253164556962026
100,0.2,0.4,random,1.887617871946539e-18,0.3982713509645568,0.02025292391737953
100,0.2,0.5,degree,0.015625,0.05,0.024630541871921183
100,0.2,0.5,random,2.279518556488391e-18,0.4940871795456851,0.024630293354959733
100,0.2,0.6,degree,0.01935483870967742,0.06,0.029644268774703556
100,0.2,0.6,random,9.94538704004997e-18,0.5998555387939565,0.02964319346427088
100,0.2,0.7,degree,0.02413793103448276,0.06999999999999999,0.035
100,0.2,0.7,random,1.6774701658001503e-18,0.6999044340178838,0.03499983960170049
100,0.2,0.8,degree,0.025806451612903226,0.07272727272727274,0.03896736483195324
100,0.2,0.8,random,5.292611140847581e-16,0.7963634180451518,0.03896729033323505
100,0.2,0.9,degree,0.030000000000000002,0.075,0.04577822990844354
100,0.2,0.9,random,3.825596545965376e-18,0.8843909877489277,0.04577786918442081
100,0.2,1.0,degree,0.03125,0.1111111111111111,0.051255766273705795
100,0.2,1.0,random,2.118862864794596e-16,0.9646959323095448,0.051254032692356316
100,0.2,0.1,degree,0.0035714285714285718,0.008333333333333333,0.005268703898840886
100,0.2,0.1,random,1.1189815724247102e-16,0.09988506119887511,0.005268621916389901
100,0.2,0.2,degree,0.006896551724137932,0.02,0.010183299389002037
100,0.2,0.2,random,6.0184037580779376e-18,0.19856522056625367,0.010182729332625802
100,0.2,0.3,degree,0.01,0.02727272727272727,0.014822134387351776
100,0.2,0.3,random,2.797874776964439e-17,0.29998268011433193,0.01482204400667546
100,0.2,0.4,degree,0.013793103448275864,0.05,0.02092050209205021
100,0.2,0.4,random,2.229684288817579e-15,0.3905277014303453,0.020919867073455972
100,0.2,0.5,degree,0.016129032258064516,0.05,0.02446183953033268
100,0.2,0.5,random,5.553055191927224e-19,0.4984437457712999,0.024461623990097263
100,0.2,0.6,degree,0.01764705882352941,0.06,0.03152916447714135
100,0.2,0.6,random,3.742679898699733e-18,0.5920385239068868,0.031528907829145476
100,0.2,0.7,degree,0.02413793103448276,0.06363636363636363,0.035317860746720484
100,0.2,0.7,random,2.0273523793897213e-18,0.6996185708623067,0.03531489111765474
100,0.2,0.8,degree,0.028571428571428574,0.07272727272727274,0.04050632911392405
100,0.2,0.8,random,8.133118837773811e-17,0.798614927303599,0.04050534940447145
100,0.2,0.9,degree,0.03103448275862069,0.09,0.045090180360721446
100,0.2,0.9,random,1.2266453372007521e-15,0.8908852817482155,0.045090117001308966
100,0.2,1.0,degree,0.034482758620689655,0.09090909090909091,0.05173305742369374
100,0.2,1.0,random,6.072275750149027e-15,0.9911605718050036,0.05173275879969063
100,0.2,0.1,degree,0.0032258064516129032,0.009090909090909092,0.005
100,0.2,0.1,random,5.887551293880096e-18,0.09943683949119553,0.004999969260315794
100,0.2,0.2,degree,0.0058823529411764705,0.02,0.010303967027305513
100,0.2,0.2,random,8.269819392675127e-18,0.1994343091319405,0.010303734579851231
100,0.2,0.3,degree,0.010714285714285714,0.02727272727272727,0.01544004117344313
100,0.2,0.3,random,7.875623557571289e-18,0.2978510652684565,0.015439932432206236
100,0.2,0.4,degree,0.012903225806451613,0.04,0.019588638589618023
100,0.2,0.4,random,3.1255759953683426e-17,0.39497310067087565,0.019588183104472846
100,0.2,0.5,degree,0.016666666666666666,0.045454545454545456,0.025303643724696356
100,0.2,0.5,random,1.230354361504684e-15,0.498805309793279,0.025303469303215413
100,0.2,0.6,degree,0.023076923076923075,0.04615384615384615,0.030211480362537766
100,0.2,0.6,random,2.2617660714218658e-15,0.5948040316873744,0.030211432483848687
100,0.2,0.7,degree,0.024999999999999998,0.05384615384615384,0.03443187407771766
100,0.2,0.7,random,1.566956487842365e-17,0.6996140165158173,0.034431814555081125
100,0.2,0.8,degree,0.02666666666666667,0.07272727272727274,0.03988035892323031
100,0.2,0.8,random,5.343930601172631e-16,0.7993656267579594,0.03987914731315978
100,0.2,0.9,degree,0.03103448275862069,0.08181818181818182,0.04475385380407757
100,0.2,0.9,random,4.651241995138142e-15,0.8875536250486608,0.04475324426253643
100,0.2,1.0,degree,0.03333333333333333,0.09090909090909091,0.051759834368530024
100,0.2,1.0,random,2.8931400187803405e-18,0.9995591965132579,0.051756453277565596
100,0.2,0.1,degree,0.0033333333333333335,0.009090909090909092,0.004982561036372696
100,0.2,0.1,random,7.09753527940149e-19,0.09938875999367025,0.004982498827027655
100,0.2,0.2,degree,0.005555555555555556,0.018181818181818184,0.01017293997965412
100,0.2,0.2,random,7.21321039444924e-19,0.19817034681204168,0.010172802573406897
100,0.2,0.3,degree,0.01,0.03,0.01524390243902439
100,0.2,0.3,random,7.821769020235512e-16,0.29989845696913814,0.015242759313470598
100,0.2,0.4,degree,0.013793103448275864,0.03636363636363637,0.020100502512562814
100,0.2,0.4,random,1.3169916814762421e-16,0.39946420487364054,0.020100280294538645
100,0.2,0.5,degree,0.017241379310344827,0.05,0.02531645569620253
100,0.2,0.5,random,1.0042460596158439e-16,0.4990669780181018,0.025316313205458105
100,0.2,0.6,degree,0.02,0.049999999999999996,0.030105368790767688
100,0.2,0.6,random,2.0753182631445604e-15,0.5976763164112213,0.03010328896555197
100,0.2,0.7,degree,0.02413793103448276,0.06999999999999999,0.03475670307845084
100,0.2,0.7,random,8.949324380359563e-18,0.670026334804474,0.03475583487311491
100,0.2,0.8,degree,0.02962962962962963,0.06666666666666667,0.0412796697626419
100,0.2,0.8,random,1.5864681789169328e-16,0.791267556050506,0.04127938382407961
100,0.2,0.9,degree,0.026470588235294117,0.08181818181818182,0.04429133858267716
100,0.2,0.9,random,3.8985275017136356e-21,0.889038601985921,0.044291219261256294
100,0.2,1.0,degree,0.034482758620689655,0.07692307692307693,0.05141388174807198
100,0.2,1.0,random,3.3683488070846923e-18,0.9936733129813553,0.051413746551353064
100,0.2,0.1,degree,0.003125,0.007692307692307693,0.004992511233150276
100,0.2,0.1,random,9.200132943846764e-19,0.09954616929700423,0.004992493348591593
100,0.2,0.2,degree,0.0064516129032258064,0.016666666666666666,0.009722897423432183
100,0.2,0.2,random,3.5028829429893074e-19,0.1976766649317797,0.009722748439060387
100,0.2,0.3,degree,0.008571428571428572,0.03,0.015159171298635674
100,0.2,0.3,random,1.7548969148709506e-19,0.29654339959232234,0.015159002767964414
100,0.2,0.4,degree,0.0125,0.05,0.02066115702479339
100,0.2,0.4,random,5.940546705025731e-17,0.3840309541752197,0.02065990980514421
100,0.2,0.5,degree,0.017241379310344827,0.045454545454545456,0.02564102564102564
100,0.2,0.5,random,6.12850055332131e-17,0.498222614418741,0.025640732398108643
100,0.2,0.6,degree,0.02,0.06666666666666667,0.030105368790767688
100,0.2,0.6,random,1.4023203015122433e-16,0.5898164754797062,0.030103954626465056
100,0.2,0.7,degree,0.02121212121212121,0.07777777777777778,0.035514967021816335
100,0.2,0.7,random,1.3626358033520348e-16,0.6979693545651037,0.035514122137360854
100,0.2,0.8,degree,0.028571428571428574,0.08,0.041109969167523124
100,0.2,0.8,random,6.094090694442432e-16,0.7947528409528445,0.04110935808218714
100,0.2,0.9,degree,0.02903225806451613,0.1,0.04605936540429888
100,0.2,0.9,random,2.4781900971627566e-15,0.8978920701737143,0.04605791675926638
100,0.2,1.0,degree,0.03125,0.08333333333333333,0.05058168942842691
100,0.2,1.0,random,7.94754781263893e-19,0.999312689610618,0.05058139783869071
100,0.2,0.1,degree,0.003448275862068966,0.014285714285714287,0.005076142131979695
100,0.2,0.1,random,1.5802849243296748e-16,0.099595790877614,0.005069956498981543
100,0.2,0.2,degree,0.0071428571428571435,0.02,0.010060362173038231
100,0.2,0.2,random,5.228270017411681e-17,0.19820456472759695,0.010059886045226204
100,0.2,0.3,degree,0.010344827586206896,0.03333333333333333,0.015306122448979591
100,0.2,0.3,random,1.7926733676221963e-16,0.2999470409310393,0.015305407146081843
100,0.2,0.4,degree,0.0125,0.05,0.020491803278688523
100,0.2,0.4,random,4.0934897175438406e-19,0.3981452847295064,0.020491774516715147
100,0.2,0.5,degree,0.016666666666666666,0.045454545454545456,0.02586652871184687
100,0.2,0.5,random,2.828820239988689e-18,0.4995617009609096,0.02586585012338358
100,0.2,0.6,degree,0.01935483870967742,0.075,0.030303030303030304
100,0.2,0.6,random,4.903863570533651e-19,0.5987113899578901,0.03030231847630442
100,0.2,0.7,degree,0.02413793103448276,0.06999999999999999,0.03484320557491289
100,0.2,0.7,random,7.692192359035542e-16,0.6919204560998837,0.034843103483306666
100,0.2,0.8,degree,0.024242424242424242,0.08,0.04092071611253197
100,0.2,0.8,random,5.001269444595805e-15,0.7985778340127698,0.040920578782512394
100,0.2,0.9,degree,0.027272727272727275,0.08181818181818182,0.046343975283213185
100,0.2,0.9,random,2.3809450877203552e-20,0.8986936007209883,0.04634292758320454
100,0.2,1.0,degree,0.03225806451612903,0.09090909090909091,0.05094243504839532
100,0.2,1.0,random,9.985000513941148e-16,0.996127876513593,0.05094206486077447
100,0.2,0.1,degree,0.0033333333333333335,0.008333333333333333,0.004987531172069825
100,0.2,0.1,random,4.309166918385908e-19,0.09694058041832504,0.00498747326300676
100,0.2,0.2,degree,0.006666666666666667,0.016666666666666666,0.010065425264217413
100,0.2,0.2,random,2.5562236018785492e-17,0.19926661854692393,0.01006525005972112
100,0.2,0.3,degree,0.010344827586206896,0.024999999999999998,0.015321756894790603
100,0.2,0.3,random,2.652419674688974e-16,0.2975838985938595,0.01532174147452255
100,0.2,0.4,degree,0.014285714285714287,0.04,0.02075765438505449
100,0.2,0.4,random,1.5387050750351193e-15,0.39832012772443726,0.020757344582285422
100,0.2,0.5,degree,0.017857142857142856,0.041666666666666664,0.025125628140703515
100,0.2,0.5,random,7.367685263994924e-16,0.4942881320299101,0.02512535585985697
100,0.2,0.6,degree,0.020689655172413793,0.06666666666666667,0.030181086519114688
100,0.2,0.6,random,5.550885324789633e-18,0.5951451324383371,0.03018035495963083
100,0.2,0.7,degree,0.024999999999999998,0.06363636363636363,0.034636318654131616
100,0.2,0.7,random,1.3393059689490182e-15,0.6991182375650131,0.03463623623432011
100,0.2,0.8,degree,0.02962962962962963,0.13333333333333333,0.040774719673802244
100,0.2,0.8,random,6.28499135635609e-16,0.7997801170839951,0.040772312201826824
100,0.2,0.9,degree,0.025714285714285714,0.08181818181818182,0.046511627906976744
100,0.2,0.9,random,3.4711355341352566e-16,0.8929556740783727,0.04650615141100549
100,0.2,1.0,degree,0.03225806451612903,0.09090909090909091,0.04952947003467063
100,0.2,1.0,random,6.2118468612531446e-18,0.9928655376014904,0.04952914537722044
100,0.2,0.1,degree,0.0033333333333333335,0.009090909090909092,0.0050175614651279486
100,0.2,0.1,random,2.068479921590107e-17,0.09965934115447718,0.005017506301555406
100,0.2,0.2,degree,0.0071428571428571435,0.02,0.009970089730807577
100,0.2,0.2,random,3.953633415066023e-18,0.1993003915667858,0.009970051175130718
100,0.2,0.3,degree,0.01,0.03,0.015082956259426848
100,0.2,0.3,random,1.1883669086344995e-16,0.2988381242892478,0.015082888612013175
100,0.2,0.4,degree,0.013333333333333334,0.04,0.02014098690835851
100,0.2,0.4,random,4.1714589023825373e-16,0.3985236599684262,0.02014088822440617
100,0.2,0.5,degree,0.016129032258064516,0.07142857142857142,0.02428363283147159
100,0.2,0.5,random,6.090335025161739e-17,0.49126625091484055,0.02428216567988738
100,0.2,0.6,degree,0.02,0.06666666666666667,0.031023784901758014
100,0.2,0.6,random,7.571378463778965e-18,0.5979778781453732,0.031020192116702094
100,0.2,0.7,degree,0.02413793103448276,0.06363636363636363,0.035246727089627394
100,0.2,0.7,random,5.282812223447331e-15,0.6979015133625802,0.035246527533190554
100,0.2,0.8,degree,0.03076923076923077,0.08,0.041173443129181676
100,0.2,0.8,random,1.6022823163896651e-18,0.7887638319782853,0.041171758291752236
100,0.2,0.9,degree,0.028125,0.09,0.046875
100,0.2,0.9,random,2.9363582886693414e-18,0.8820318499242958,0.04687422830270958
100,0.2,1.0,degree,0.034482758620689655,0.1111111111111111,0.04995004995004995
100,0.2,1.0,random,8.725971088353415e-16,0.9979931285629742,0.049949270779355785
100,0.2,0.1,degree,0.0032258064516129032,0.008333333333333333,0.004992511233150275
100,0.2,0.1,random,7.168136225513558e-18,0.0998322930877617,0.004992500958714615
100,0.2,0.2,degree,0.0064516129032258064,0.016666666666666666,0.009784735812133072
100,0.2,0.2,random,4.2057027801248087e-16,0.19979480607453248,0.00978468074744579
100,0.2,0.3,degree,0.010714285714285714,0.03333333333333333,0.015120967741935484
100,0.2,0.3,random,2.0072349759812128e-17,0.29908777939854403,0.015120944419411086
100,0.2,0.4,degree,0.013793103448275864,0.03333333333333333,0.019694731659281144
100,0.2,0.4,random,2.8976462869382554e-17,0.398180837950912,0.019694655737314562
100,0.2,0.5,degree,0.016129032258064516,0.0625,0.025227043390514632
100,0.2,0.5,random,2.280961622266129e-17,0.4905757350641023,0.025217905899285933
100,0.2,0.6,degree,0.02,0.049999999999999996,0.031185031185031187
100,0.2,0.6,random,2.8613335150722576e-17,0.5963021120772003,0.031184464158022385
100,0.2,0.7,degree,0.02333333333333333,0.05833333333333333,0.03699788583509514
100,0.2,0.7,random,2.569240572453229e-15,0.6992964756684827,0.03699753968925755
100,0.2,0.8,degree,0.027586206896551727,0.06666666666666667,0.0403022670025189
100,0.2,0.8,random,1.11203536997189e-19,0.7809426758600176,0.04030217419782353
100,0.2,0.9,degree,0.027272727272727275,0.075,0.04568527918781726
100,0.2,0.9,random,2.1729037505076897e-18,0.8995826150640234,0.045685057775048624
100,0.2,1.0,degree,0.030303030303030304,0.09090909090909091,0.05027652086475616
100,0.2,1.0,random,1.1361296816096112e-18,0.9980673356695653,0.050276450861512785
100,0.2,0.1,degree,0.0035714285714285718,0.0125,0.00511770726714432
100,0.2,0.1,random,1.8220412989584983e-16,0.09990954109646007,0.005117630891415916
100,0.2,0.2,degree,0.00625,0.018181818181818184,0.00991571641051066
100,0.2,0.2,random,3.5266054256946675e-17,0.19980004996421136,0.009915678113933643
100,0.2,0.3,degree,0.010714285714285714,0.03333333333333333,0.015113350125944584
100,0.2,0.3,random,1.0361990882813604e-16,0.2961927009421456,0.015113136463030426
100,0.2,0.4,degree,0.011764705882352941,0.03333333333333333,0.020263424518743668
100,0.2,0.4,random,5.3349391340845164e-18,0.39687397980959294,0.0202618881255183
100,0.2,0.5,degree,0.016666666666666666,0.045454545454545456,0.024925224327018942
100,0.2,0.5,random,1.3083510557262448e-19,0.49180072704178185,0.024924873114727714
100,0.2,0.6,degree,0.02,0.05454545454545454,0.030627871362940276
100,0.2,0.6,random,4.005119453515226e-19,0.5925354514087295,0.03062771833540579
100,0.2,0.7,degree,0.02413793103448276,0.07777777777777778,0.035879036391594045
100,0.2,0.7,random,5.195954726662634e-18,0.6978822471611079,0.035874652816227516
100,0.2,0.8,degree,0.025,0.08888888888888889,0.04040404040404041
100,0.2,0.8,random,4.8983361035557785e-20,0.7951613654312637,0.040402892154803645
100,0.2,0.9,degree,0.030000000000000002,0.09,0.04591836734693878
100,0.2,0.9,random,1.0201193069809755e-16,0.8973389053404823,0.045918194982913114
100,0.2,1.0,degree,0.03333333333333333,0.08333333333333333,0.05091649694501017
100,0.2,1.0,random,8.045965896885904e-17,0.9613949086751986,0.05091612488585105
100,0.2,0.1,degree,0.003448275862068966,0.009090909090909092,0.005107252298263534
100,0.2,0.1,random,7.851627435574497e-18,0.09829604421675993,0.005107196436173345
100,0.2,0.2,degree,0.0071428571428571435,0.025,0.01015744032503809
100,0.2,0.2,random,3.627752166016505e-17,0.19849483257888986,0.01015739622245668
100,0.2,0.3,degree,0.00967741935483871,0.02727272727272727,0.015471892728210418
100,0.2,0.3,random,8.472876849701286e-17,0.2997525356774898,0.015471798187041813
100,0.2,0.4,degree,0.012903225806451613,0.044444444444444446,0.02031488065007618
100,0.2,0.4,random,8.024605734161685e-20,0.39560315699434845,0.020314607262756832
100,0.2,0.5,degree,0.016129032258064516,0.045454545454545456,0.026041666666666668
100,0.2,0.5,random,1.207282154372978e-15,0.49786391111493183,0.026041612420771406
100,0.2,0.6,degree,0.02,0.06,0.03047232097511427
100,0.2,0.6,random,1.0566223043266491e-14,0.5996214784348096,0.030472259854571117
100,0.2,0.7,degree,0.02413793103448276,0.06999999999999999,0.036288232244686365
100,0.2,0.7,random,2.509105743687944e-19,0.697833900870114,0.036286680492912345
100,0.2,0.8,degree,0.027586206896551727,0.06153846153846154,0.039024390243902446
100,0.2,0.8,random,6.9504052096723375e-16,0.7973832803325911,0.039024333182913803
100,0.2,0.9,degree,0.028125,0.09,0.04433497536945813
100,0.2,0.9,random,9.809886484275422e-15,0.8978848896170064,0.04433268538575099
100,0.2,1.0,degree,0.029411764705882353,0.1111111111111111,0.050735667174023336
100,0.2,1.0,random,1.7383792933876888e-18,0.9791437527850204,0.05073475705335784
100,0.2,0.1,degree,0.0032258064516129032,0.009090909090909092,0.004955401387512388
100,0.2,0.1,random,1.5970384704770103e-15,0.09905765776609554,0.004955284206294536
100,0.2,0.2,degree,0.00625,0.018181818181818184,0.01020408163265306
100,0.2,0.2,random,4.2737008638259565e-16,0.19603024746230696,0.010204022686100753
100,0.2,0.3,degree,0.01,0.024999999999999998,0.014655593551538837
100,0.2,0.3,random,5.452722558439145e-18,0.2978308548437272,0.014655583074697217
100,0.2,0.4,degree,0.012903225806451613,0.044444444444444446,0.019782393669634024
100,0.2,0.4,random,6.643852200600491e-18,0.39158568822748324,0.01978234427124245
100,0.2,0.5,degree,0.017241379310344827,0.05555555555555555,0.024925224327018942
100,0.2,0.5,random,7.602760984825119e-18,0.4937441247834516,0.02492249897582163
100,0.2,0.6,degree,0.017142857142857144,0.06,0.03156233561283535
100,0.2,0.6,random,3.935225947976758e-16,0.5855893440507117,0.031558438236605015
100,0.2,0.7,degree,0.02258064516129032,0.06999999999999999,0.035514967021816335
100,0.2,0.7,random,9.897654050023298e-17,0.695518005018809,0.035514869506930065
100,0.2,0.8,degree,0.027586206896551727,0.08,0.039721946375372394
100,0.2,0.8,random,1.5594715518823204e-16,0.799534923718546,0.03972015653548064
100,0.2,0.9,degree,0.025714285714285714,0.09,0.04527162977867203
100,0.2,0.9,random,5.660476002776683e-20,0.8928257449034539,0.04527032896880868
100,0.2,1.0,degree,0.034482758620689655,0.125,0.052056220718375845
100,0.2,1.0,random,2.06866093878344e-15,0.9979145264024197,0.05205290669420274
100,0.2,0.1,degree,0.003125,0.011111111111111112,0.00510204081632653
100,0.2,0.1,random,3.7655877426463355e-16,0.09991027394294706,0.005101975755508422
100,0.2,0.2,degree,0.006896551724137932,0.02,0.010198878123406425
100,0.2,0.2,random,1.4576719639726608e-17,0.19787479734444957,0.010198556393424131
100,0.2,0.3,degree,0.008108108108108109,0.02727272727272727,0.01455604075691412
