n,p,alpha,w_type,min,max,average
100,0.2,0.9,random,0.0,0.8967870940722337,0.008999520346905206
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9974907540375434,0.009999955900652537
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.09901160052284896,0.0009997743572841124
100,0.2,0.2,degree,0.0,0.03333333333333333,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19868189445028725,0.0019998531186228258
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.29400759623860584,0.0029999786869502497
100,0.2,0.4,degree,0.0,0.04,0.004000000000000001
100,0.2,0.4,random,0.0,0.3951070589538058,0.003999100245339843
100,0.2,0.5,degree,0.0,0.05555555555555555,0.005
100,0.2,0.5,random,0.0,0.48670736998745806,0.004999968544137148
100,0.2,0.6,degree,0.0,0.06,0.005999999999999999
100,0.2,0.6,random,0.0,0.5947141874274572,0.005999834169332638
100,0.2,0.7,degree,0.0,0.0875,0.007
100,0.2,0.7,random,0.0,0.6988251087978864,0.006999764199508031
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008
100,0.2,0.8,random,0.0,0.7928876752962284,0.00799942933090859
100,0.2,0.9,degree,0.0,0.1125,0.009000000000000001
100,0.2,0.9,random,0.0,0.8986476234702861,0.008999846644027233
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.9864197245994044,0.009999740751372437
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.09981162052554732,0.0009999961428839373
100,0.2,0.2,degree,0.0,0.022222222222222223,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19361531809277427,0.0019998406517405423
100,0.2,0.3,degree,0.0,0.023076923076923075,0.003
100,0.2,0.3,random,0.0,0.29868476394404997,0.0029999866721991788
100,0.2,0.4,degree,0.0,0.05,0.004
100,0.2,0.4,random,0.0,0.3921763070363339,0.003999541661746012
100,0.2,0.5,degree,0.0,0.05555555555555555,0.005000000000000001
100,0.2,0.5,random,0.0,0.4923024562598517,0.004999714073645911
100,0.2,0.6,degree,0.0,0.06666666666666667,0.006
100,0.2,0.6,random,0.0,0.5807081744131344,0.005999997388815349
100,0.2,0.7,degree,0.0,0.05833333333333333,0.006999999999999998
100,0.2,0.7,random,0.0,0.6961593212543699,0.006999970364459487
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.7992865942276381,0.007999972263563674
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.882899969978915,0.008999308693563156
100,0.2,1.0,degree,0.0,0.14285714285714285,0.01
100,0.2,1.0,random,0.0,0.9954844491844488,0.009999778748165168
100,0.2,0.1,degree,0.0,0.009090909090909092,0.0010000000000000002
100,0.2,0.1,random,0.0,0.09895615084306249,0.0009999839796771678
100,0.2,0.2,degree,0.0,0.018181818181818184,0.0020000000000000005
100,0.2,0.2,random,0.0,0.1996033931067172,0.001999973707607502
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.2942595162906862,0.0029999685015361676
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.38800099809263283,0.003999602651526912
100,0.2,0.5,degree,0.0,0.041666666666666664,0.005
100,0.2,0.5,random,0.0,0.4932727581389399,0.004999971361727954
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5784603983140222,0.005999984982620651
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.69655492417345,0.00699984524132217
100,0.2,0.8,degree,0.0,0.08,0.008
100,0.2,0.8,random,0.0,0.7920152350440316,0.007999970716545414
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8994757063882904,0.008999781615789425
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.9997762055300558,0.009999965902410183
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09997070261171055,0.0009999878366804156
100,0.2,0.2,degree,0.0,0.016666666666666666,0.002
100,0.2,0.2,random,0.0,0.19809986401713175,0.001999969280774171
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.29985562356329043,0.002999900835684705
100,0.2,0.4,degree,0.0,0.044444444444444446,0.004
100,0.2,0.4,random,0.0,0.3962844594240562,0.003999926768448623
100,0.2,0.5,degree,0.0,0.05555555555555555,0.004999999999999999
100,0.2,0.5,random,0.0,0.4919572284475845,0.0049999450949890865
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.598393500660832,0.005999888152027747
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.6969572662864594,0.006999949897210897
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7963514442545012,0.007999971041209267
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8983336244541453,0.008998837521314869
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9884538836392921,0.009999993257927225
100,0.2,0.1,degree,0.0,0.01,0.0010000000000000002
100,0.2,0.1,random,0.0,0.09825116656673105,0.0009999979846480398
100,0.2,0.2,degree,0.0,0.016666666666666666,0.002
100,0.2,0.2,random,0.0,0.19539882996783842,0.0019999644108370488
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.298400433941187,0.0029999326927393766
100,0.2,0.4,degree,0.0,0.03333333333333333,0.004
100,0.2,0.4,random,0.0,0.392598767561073,0.003999748891218839
100,0.2,0.5,degree,0.0,0.045454545454545456,0.004999999999999999
100,0.2,0.5,random,0.0,0.4975263246957504,0.004999980958978113
100,0.2,0.6,degree,0.0,0.06,0.005999999999999999
100,0.2,0.6,random,0.0,0.5994761259621635,0.00599986515163585
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6855943891237757,0.006999787131989052
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.790798191914158,0.00799975058646743
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8916577730548038,0.008999771840248336
100,0.2,1.0,degree,0.0,0.125,0.01
100,0.2,1.0,random,0.0,0.997965174637815,0.009999531105524926
100,0.2,0.1,degree,0.0,0.014285714285714287,0.001
100,0.2,0.1,random,0.0,0.09846996820528965,0.0009999432357122079
100,0.2,0.2,degree,0.0,0.02,0.002
100,0.2,0.2,random,0.0,0.19557483872629616,0.001999950239438152
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.29739483553455315,0.002999965829434732
100,0.2,0.4,degree,0.0,0.044444444444444446,0.004
100,0.2,0.4,random,0.0,0.3999862109241708,0.003999959976800483
100,0.2,0.5,degree,0.0,0.05555555555555555,0.005
100,0.2,0.5,random,0.0,0.4979956556813575,0.00499986111257979
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.597809677329002,0.005999980750611788
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.6917857647596009,0.006999952398648385
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7958229854512383,0.007999932428757345
100,0.2,0.9,degree,0.0,0.1285714285714286,0.009000000000000001
100,0.2,0.9,random,0.0,0.878492965951108,0.008999630789704026
100,0.2,1.0,degree,0.0,0.1,0.010000000000000002
100,0.2,1.0,random,0.0,0.9878336624798923,0.009999784966920364
100,0.2,0.1,degree,0.0,0.007692307692307693,0.001
100,0.2,0.1,random,0.0,0.09931588121321863,0.0009999978832052735
100,0.2,0.2,degree,0.0,0.028571428571428574,0.002
100,0.2,0.2,random,0.0,0.1988517836225764,0.0019995961791603777
100,0.2,0.3,degree,0.0,0.024999999999999998,0.003
100,0.2,0.3,random,0.0,0.2998984191654935,0.002999973270518122
100,0.2,0.4,degree,0.0,0.044444444444444446,0.004
100,0.2,0.4,random,0.0,0.3930505790978449,0.003999845141112193
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49749869856201057,0.004999932205110941
100,0.2,0.6,degree,0.0,0.06,0.006000000000000001
100,0.2,0.6,random,0.0,0.5888996723092598,0.005999883682535342
100,0.2,0.7,degree,0.0,0.07777777777777778,0.007
100,0.2,0.7,random,0.0,0.6997771716468472,0.00699979591684512
100,0.2,0.8,degree,0.0,0.08,0.008
100,0.2,0.8,random,0.0,0.7984106148584893,0.007999750201092814
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8937450878512998,0.008999950695508657
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.9984499753048695,0.009999874378135048
100,0.2,0.1,degree,0.0,0.009090909090909092,0.001
100,0.2,0.1,random,0.0,0.09947098159151412,0.0009999926836438487
100,0.2,0.2,degree,0.0,0.02,0.0019999999999999996
100,0.2,0.2,random,0.0,0.1993929976036985,0.0019999551159954635
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.29865871860360615,0.0029999676554990015
100,0.2,0.4,degree,0.0,0.03333333333333333,0.004
100,0.2,0.4,random,0.0,0.3972127044191699,0.0039998771947183445
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49331413616177316,0.004999806930917746
100,0.2,0.6,degree,0.0,0.05454545454545454,0.005999999999999999
100,0.2,0.6,random,0.0,0.5985326278919592,0.005999927753425795
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6967430218334524,0.0069997346118862635
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.783273534053483,0.007999980806969662
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8948200032639393,0.008999929162368196
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9883062797143222,0.009999949653730241
100,0.2,0.1,degree,0.0,0.0125,0.001
100,0.2,0.1,random,0.0,0.09996007144348626,0.000999977268193289
100,0.2,0.2,degree,0.0,0.015384615384615385,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19714853973670968,0.001999999026136463
100,0.2,0.3,degree,0.0,0.024999999999999998,0.003
100,0.2,0.3,random,0.0,0.29794870461953493,0.002999957437825652
100,0.2,0.4,degree,0.0,0.05714285714285715,0.004
100,0.2,0.4,random,0.0,0.3966139866452992,0.0039998498299317654
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.4977714029382187,0.004998336255466678
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.5925912581301319,0.005999905584752494
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6968562484716473,0.006999984686656024
100,0.2,0.8,degree,0.0,0.1,0.008
100,0.2,0.8,random,0.0,0.7921821356373613,0.007999888253647324
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8977471232307925,0.00899982817153296
100,0.2,1.0,degree,0.0,0.1,0.01
100,0.2,1.0,random,0.0,0.9812493117933241,0.00999982235800988
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.09990366401192434,0.000999968184618546
100,0.2,0.2,degree,0.0,0.02,0.002
100,0.2,0.2,random,0.0,0.19939009264777868,0.0019999708104863237
100,0.2,0.3,degree,0.0,0.023076923076923075,0.003
100,0.2,0.3,random,0.0,0.2952696181541423,0.002999966729540402
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.39900677533497053,0.003999958306837471
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49404772275712155,0.004999906998119116
100,0.2,0.6,degree,0.0,0.06666666666666667,0.006
100,0.2,0.6,random,0.0,0.5851586682973317,0.005999885180235176
100,0.2,0.7,degree,0.0,0.05833333333333333,0.007
100,0.2,0.7,random,0.0,0.6865261997523409,0.006999928817903731
100,0.2,0.8,degree,0.0,0.1142857142857143,0.008000000000000002
100,0.2,0.8,random,0.0,0.7888253491625615,0.007999835092117342
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8965765192684542,0.008999825793835587
100,0.2,1.0,degree,0.0,0.1,0.01
100,0.2,1.0,random,0.0,0.984334120710202,0.009999414023939493
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.09683328281739317,0.0009999987423169254
100,0.2,0.2,degree,0.0,0.018181818181818184,0.002
100,0.2,0.2,random,0.0,0.19878422555758382,0.0019999823111924073
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.2985591969558933,0.002999952690225869
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.3997218454248604,0.0039999425749276726
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49751524864004665,0.004999974789429836
100,0.2,0.6,degree,0.0,0.049999999999999996,0.006
100,0.2,0.6,random,0.0,0.5993089947909059,0.005999980378631499
100,0.2,0.7,degree,0.0,0.0875,0.007
100,0.2,0.7,random,0.0,0.6936070256331119,0.006999918897166924
100,0.2,0.8,degree,0.0,0.06153846153846154,0.008000000000000002
100,0.2,0.8,random,0.0,0.7882000761448634,0.007999988003629435
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8989949478539823,0.008999951178094167
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9615140448825185,0.009999831814080196
100,0.2,0.1,degree,0.0,0.011111111111111112,0.0010000000000000002
100,0.2,0.1,random,0.0,0.09722947743503306,0.0009998318901925012
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.19715776485726144,0.001999699400700117
100,0.2,0.3,degree,0.0,0.03333333333333333,0.003
100,0.2,0.3,random,0.0,0.2988273338190296,0.002999959095849462
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.39637368297269837,0.003999960733173359
100,0.2,0.5,degree,0.0,0.038461538461538464,0.005
100,0.2,0.5,random,0.0,0.4968524426831686,0.004999968476824298
100,0.2,0.6,degree,0.0,0.04615384615384615,0.006
100,0.2,0.6,random,0.0,0.5858166731853767,0.0059999957398327265
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6996475274003332,0.0069999339175817665
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008
100,0.2,0.8,random,0.0,0.7958714063446019,0.007999974558312212
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8915610436725663,0.008999989031811012
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9960143569496148,0.009999853840392594
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.09987567144718011,0.0009999737195661952
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.1977283643296825,0.00199991102486403
100,0.2,0.3,degree,0.0,0.03,0.0030000000000000005
100,0.2,0.3,random,0.0,0.29922350321051866,0.0029999824115569547
100,0.2,0.4,degree,0.0,0.05714285714285715,0.004
100,0.2,0.4,random,0.0,0.39820567649967514,0.003999902352869233
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.49819114048432905,0.004999981416947961
100,0.2,0.6,degree,0.0,0.06666666666666667,0.006
100,0.2,0.6,random,0.0,0.5970967893382454,0.005999973542463125
100,0.2,0.7,degree,0.0,0.0875,0.007
100,0.2,0.7,random,0.0,0.6887455567982448,0.00699975611065367
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.797349988220653,0.00799990228122563
100,0.2,0.9,degree,0.0,0.06923076923076923,0.009
100,0.2,0.9,random,0.0,0.8888430185069928,0.008999985771219333
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.9905584046906456,0.009999855074694058
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.09983069071755028,0.000999994296693433
100,0.2,0.2,degree,0.0,0.02,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19797498435704244,0.0019999983933033346
100,0.2,0.3,degree,0.0,0.023076923076923075,0.0029999999999999996
100,0.2,0.3,random,0.0,0.2966538421826869,0.0029999889409271278
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.3918487708809445,0.003999972538968578
100,0.2,0.5,degree,0.0,0.07142857142857142,0.004999999999999999
100,0.2,0.5,random,0.0,0.49558014278608203,0.004999823807983541
100,0.2,0.6,degree,0.0,0.06,0.006
100,0.2,0.6,random,0.0,0.598694015487569,0.005999916757946059
100,0.2,0.7,degree,0.0,0.05384615384615384,0.007
100,0.2,0.7,random,0.0,0.6669282537529905,0.006999947382959652
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7903540305567276,0.00799994855607808
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8916878521572573,0.008999834188421672
100,0.2,1.0,degree,0.0,0.09090909090909091,0.01
100,0.2,1.0,random,0.0,0.9954593336710422,0.009999945452860062
100,0.2,0.1,degree,0.0,0.008333333333333333,0.001
100,0.2,0.1,random,0.0,0.0995581480308149,0.0009998531067695502
100,0.2,0.2,degree,0.0,0.018181818181818184,0.002
100,0.2,0.2,random,0.0,0.19906336556519832,0.0019999924480418644
100,0.2,0.3,degree,0.0,0.023076923076923075,0.003
100,0.2,0.3,random,0.0,0.2983180996757215,0.0029999957562633073
100,0.2,0.4,degree,0.0,0.03333333333333333,0.004
100,0.2,0.4,random,0.0,0.392696310667145,0.003999898526230025
100,0.2,0.5,degree,0.0,0.0625,0.004999999999999999
100,0.2,0.5,random,0.0,0.49803959258384517,0.004999168890855637
100,0.2,0.6,degree,0.0,0.08571428571428572,0.006
100,0.2,0.6,random,0.0,0.5958990034753632,0.005999713102797056
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.694957597181667,0.006999681377133419
100,0.2,0.8,degree,0.0,0.08888888888888889,0.008
100,0.2,0.8,random,0.0,0.7993955682864684,0.007999390244525319
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009000000000000001
100,0.2,0.9,random,0.0,0.899385520551659,0.00899998101712751
100,0.2,1.0,degree,0.0,0.14285714285714285,0.01
100,0.2,1.0,random,0.0,0.9828822043286355,0.009998158211188815
100,0.2,0.1,degree,0.0,0.01,0.0010000000000000002
100,0.2,0.1,random,0.0,0.09847167250617181,0.000999992949904372
100,0.2,0.2,degree,0.0,0.016666666666666666,0.0020000000000000005
100,0.2,0.2,random,0.0,0.1956099000537206,0.0019999914654977692
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.29817989710747045,0.002999997201845079
100,0.2,0.4,degree,0.0,0.044444444444444446,0.004
100,0.2,0.4,random,0.0,0.3930771697743145,0.003999946533788089
100,0.2,0.5,degree,0.0,0.05555555555555555,0.004999999999999999
100,0.2,0.5,random,0.0,0.4996188765623527,0.004999850997067374
100,0.2,0.6,degree,0.0,0.08571428571428572,0.005999999999999999
100,0.2,0.6,random,0.0,0.5962602625840788,0.005999812066284303
100,0.2,0.7,degree,0.0,0.07777777777777778,0.007
100,0.2,0.7,random,0.0,0.6840020225896363,0.006999952003383247
100,0.2,0.8,degree,0.0,0.08,0.008
100,0.2,0.8,random,0.0,0.7988105894242211,0.007999830141731978
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.866765110330676,0.008999715777071553
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.9963275031923927,0.009999933953213708
100,0.2,0.1,degree,0.0,0.009090909090909092,0.0010000000000000002
100,0.2,0.1,random,0.0,0.0998851621889395,0.0009999894994295639
100,0.2,0.2,degree,0.0,0.022222222222222223,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19962694681861753,0.001999975185749751
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.297763541132722,0.002999997322483434
100,0.2,0.4,degree,0.0,0.03076923076923077,0.004
100,0.2,0.4,random,0.0,0.3907820533703225,0.003999992891087212
100,0.2,0.5,degree,0.0,0.08333333333333333,0.005000000000000001
100,0.2,0.5,random,0.0,0.49945745547083975,0.004999933368370983
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006000000000000001
100,0.2,0.6,random,0.0,0.5908468679735117,0.005999942703233955
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6939763735710647,0.006999977531755063
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008000000000000002
100,0.2,0.8,random,0.0,0.797985457747486,0.007999980357929272
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.8904492590164085,0.008999987270408016
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.9809004583644568,0.009999731378115434
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.09686565871790984,0.0009999337651520077
100,0.2,0.2,degree,0.0,0.018181818181818184,0.002
100,0.2,0.2,random,0.0,0.19920028934685438,0.001999990924333568
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.2983469024285266,0.0029999447327837886
100,0.2,0.4,degree,0.0,0.05,0.004
100,0.2,0.4,random,0.0,0.39867929181514444,0.003999988923711356
100,0.2,0.5,degree,0.0,0.05555555555555555,0.005000000000000001
100,0.2,0.5,random,0.0,0.495845928042853,0.004999920812369366
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5978377503757081,0.005999933341529047
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6904305420681169,0.00699996309013306
100,0.2,0.8,degree,0.0,0.08,0.008000000000000002
100,0.2,0.8,random,0.0,0.7923724948955945,0.007999944767027667
100,0.2,0.9,degree,0.0,0.075,0.009
100,0.2,0.9,random,0.0,0.8991588107491063,0.008999943279672136
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.9920327648772137,0.009999892277111488
100,0.2,0.1,degree,0.0,0.007692307692307693,0.0010000000000000002
100,0.2,0.1,random,0.0,0.09894574302325006,0.0009999847313811648
100,0.2,0.2,degree,0.0,0.025,0.002
100,0.2,0.2,random,0.0,0.19927730085495754,0.001999974886931132
100,0.2,0.3,degree,0.0,0.0375,0.003
100,0.2,0.3,random,0.0,0.29913785089721606,0.0029998863373406396
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.3960710105936536,0.00399972170114991
100,0.2,0.5,degree,0.0,0.05,0.005
100,0.2,0.5,random,0.0,0.4942336743413348,0.004999632504036721
100,0.2,0.6,degree,0.0,0.06666666666666667,0.006
100,0.2,0.6,random,0.0,0.5998122130455846,0.005999957378290374
100,0.2,0.7,degree,0.0,0.06363636363636363,0.007
100,0.2,0.7,random,0.0,0.6894005539059933,0.006999988285219719
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
100,0.2,0.8,random,0.0,0.7921811965697256,0.007999918331808504
100,0.2,0.9,degree,0.0,0.08181818181818182,0.009
100,0.2,0.9,random,0.0,0.89586946266998,0.00899666345332898
100,0.2,1.0,degree,0.0,0.1111111111111111,0.01
100,0.2,1.0,random,0.0,0.989869088102832,0.009999503587873958
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.099894260052197,0.0009999669069260429
100,0.2,0.2,degree,0.0,0.02,0.0020000000000000005
100,0.2,0.2,random,0.0,0.19873602857378644,0.0019999945667454585
100,0.2,0.3,degree,0.0,0.03,0.003
100,0.2,0.3,random,0.0,0.2983016992976167,0.0029998788780589017
100,0.2,0.4,degree,0.0,0.03636363636363637,0.004
100,0.2,0.4,random,0.0,0.39731191749733796,0.003999966649740747
100,0.2,0.5,degree,0.0,0.041666666666666664,0.005
100,0.2,0.5,random,0.0,0.4916811733451614,0.004999881831797306
100,0.2,0.6,degree,0.0,0.05454545454545454,0.006
100,0.2,0.6,random,0.0,0.5970545247069151,0.005999992323553948
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.6996946955237863,0.006999761722965784
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008000000000000002
100,0.2,0.8,random,0.0,0.79868334253229,0.007999836845766377
100,0.2,0.9,degree,0.0,0.075,0.009
100,0.2,0.9,random,0.0,0.8937517379263644,0.008999919673570349
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.9951230797449722,0.009999964834145867
100,0.2,0.1,degree,0.0,0.011111111111111112,0.001
100,0.2,0.1,random,0.0,0.0997788694030422,0.0009993487001852296
100,0.2,0.2,degree,0.0,0.02,0.002
100,0.2,0.2,random,0.0,0.19753271404209055,0.0019999878812005938
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.29907677167010166,0.0029999326633701673
100,0.2,0.4,degree,0.0,0.044444444444444446,0.004
100,0.2,0.4,random,0.0,0.39930970209052585,0.0039998917524637955
100,0.2,0.5,degree,0.0,0.0625,0.005
100,0.2,0.5,random,0.0,0.48791461110383283,0.004999926390686626
100,0.2,0.6,degree,0.0,0.05454545454545454,0.005999999999999999
100,0.2,0.6,random,0.0,0.587749544710197,0.005999985694049135
100,0.2,0.7,degree,0.0,0.06999999999999999,0.007
100,0.2,0.7,random,0.0,0.685492349313808,0.006999982733208264
100,0.2,0.8,degree,0.0,0.07272727272727274,0.008
100,0.2,0.8,random,0.0,0.7985040423278557,0.007999818593134374
100,0.2,0.9,degree,0.0,0.09,0.009
100,0.2,0.9,random,0.0,0.8847054347908783,0.008999961696835085
100,0.2,1.0,degree,0.0,0.08333333333333333,0.01
100,0.2,1.0,random,0.0,0.9940514629964727,0.009999962995377486
100,0.2,0.1,degree,0.0,0.01,0.001
100,0.2,0.1,random,0.0,0.09939802625270297,0.0009996894848609535
100,0.2,0.2,degree,0.0,0.022222222222222223,0.002
100,0.2,0.2,random,0.0,0.1969912207489385,0.0019999673906680357
100,0.2,0.3,degree,0.0,0.02727272727272727,0.003
100,0.2,0.3,random,0.0,0.2995014404732833,0.0029999359323639946
100,0.2,0.4,degree,0.0,0.04,0.004
100,0.2,0.4,random,0.0,0.3954820591231003,0.003999978766975939
100,0.2,0.5,degree,0.0,0.045454545454545456,0.005
100,0.2,0.5,random,0.0,0.49678279594734037,0.004999962641247261
100,0.2,0.6,degree,0.0,0.075,0.005999999999999999
100,0.2,0.6,random,0.0,0.5784943646883522,0.005999756401260842
100,0.2,0.7,degree,0.0,0.05384615384615384,0.007
100,0.2,0.7,random,0.0,0.6834111137237047,0.0069999600834187905
100,0.2,0.8,degree,0.0,0.06666666666666667,0.008
